,cellCategory,cellText,pageNum
6692,t,参与合并的企业在合并前后不受同一方或相同的多方最终控制的，为非同一控制下的企业合并。非同,88
6693,t,一控制下的企业合并，在购买日取得对其他参与合并企业控制权的一方为购买方，参与合并的其他企业为,88
6694,t,被购买方。购买日，是指为购买方实际取得对被购买方控制权的日期。,88
6695,t,非同一控制下企业合并中所取得的被购买方可辨认资产、负债及或有负债在收购日以公允价值计量。,88
6696,t,支付的合并对价的公允价值与购买日之前持有的被购买方的股权的公允价值之和大于合并中取得的被,88
6697,t,购买方可辨认净资产公允价值份额的差额，确认为商誉，并以成本减去累计减值损失进行后续计量。支付,88
6698,t,的合并对价的公允价值与购买日之前持有的被购买方的股权的公允价值之和小于合并中取得的被购买方,88
6699,t,可辨认净资产公允价值份额的，首先对取得的被购买方各项可辨认资产、负债及或有负债的公允价值以及,88
6700,t,支付的合并对价的公允价值及购买日之前持有的被购买方的股权的公允价值的计量进行复核，复核后支付,88
6701,t,的合并对价的公允价值与购买日之前持有的被购买方的股权的公允价值之和仍小于合并中取得的被购买,88
6702,t,方可辨认净资产公允价值份额的，其差额计入当期损益。,88
6703,t,6、合并财务报表的编制方法,88
6704,t,合并财务报表的合并范围以控制为基础确定，包括本公司及全部子公司截至2017年12月31日止年度的,88
6705,t,财务报表。子公司，是指被本公司控制的主体(含企业、被投资单位中可分割的部分，以及本公司所控制的,88
6706,t,结构化主体等)。,88
6707,t,编制合并财务报表时，子公司采用与本公司一致的会计年度和会计政策。本集团内部各公司之间的所,88
6708,t,有交易产生的资产、负债、权益、收入、费用和现金流量于合并时全额抵销。,88
6709,t,子公司少数股东分担的当期亏损超过了少数股东在该子公司期初股东权益中所享有的份额的，其余额,88
6710,t,仍冲减少数股东权益。,88
6711,t,对于通过非同一控制下的企业合并取得的子公司，被购买方的经营成果和现金流量自本集团取得控制,88
6712,t,权之日起纳入合并财务报表，直至本集团对其控制权终止。在编制合并财务报表时，以购买日确定的各项,88
6713,t,可辨认资产、负债及或有负债的公允价值为基础对子公司的财务报表进行调整。,88
6714,t,对于通过同一控制下的企业合并取得的子公司，被合并方的经营成果和现金流量自合并当期期初纳入,88
6715,t,合并财务报表。编制比较合并财务报表时，对前期财务报表的相关项目进行调整，视同合并后形成的报告,88
6716,t,主体自最终控制方开始实施控制时一直存在。,88
6717,t,如果相关事实和情况的变化导致对控制要素中的一项或多项发生变化的，本集团重新评估是否控制被,88
6718,t,投资方。,88
6719,t,7、合营安排分类及共同经营会计处理方法,89
6720,t,合营安排分为共同经营和合营企业。共同经营，是指合营方享有该安排相关资产且承担该安排相关负,89
6721,t,债的合营安排。合营企业，是指合营方仅对该安排的净资产享有权利的合营安排。,89
6722,t,8、现金及现金等价物的确定标准,89
6723,t,现金，是指本集团的库存现金以及可以随时用于支付的存款；现金等价物，是指本集团持有的期限短、,89
6724,t,流动性强、易于转换为已知金额的现金、价值变动风险很小的投资。,89
6725,t,9、外币业务和外币报表折算,89
6726,t,本集团对于发生的外币交易，将外币金额折算为记账本位币金额。,89
6727,t,外币交易在初始确认时，采用交易发生日的即期汇率将外币金额折算为记账本位币金额。于资产负债,89
6728,t,表日，对于外币货币性项目采用资产负债表日即期汇率折算。由此产生的结算和货币性项目折算差额，除,89
6729,t,属于与购建符合资本化条件的资产相关的外币专门借款产生的差额按照借款费用资本化的原则处理之外，,89
6730,t,均计入当期损益。以历史成本计量的外币非货币性项目，仍采用交易发生日的即期汇率折算，不改变其记,89
6731,t,账本位币金额。以公允价值计量的外币非货币性项目，采用公允价值确定日的即期汇率折算，由此产生的,89
6732,t,差额根据非货币性项目的性质计入当期损益或其他综合收益。,89
6733,t,对于境外经营，本集团在编制财务报表时将其记账本位币折算为人民币：对资产负债表中的资产和负,89
6734,t,债项目，采用资产负债表日的即期汇率折算，股东权益项目除“未分配利润”项目外，其他项目采用发生,89
6735,t,时的即期汇率折算；利润表中的收入和费用项目，采用交易发生当期的平均汇率折算。按照上述折算产生,89
6736,t,的外币财务报表折算差额，确认为其他综合收益。处置境外经营时，将与该境外经营相关的其他综合收益,89
6737,t,转入处置当期损益，部分处置的按处置比例计算。,89
6738,t,外币现金流量以及境外子公司的现金流量，采用现金流量发生当期平均汇率折算。汇率变动对现金的,89
6739,t,影响额作为调节项目，在现金流量表中单独列报。,89
6740,t,10、金融工具,89
6741,t,金融工具，是指形成一个企业的金融资产，并形成其他单位的金融负债或权益工具的合同。,89
6742,t,金融工具的确认和终止确认,89
6743,t,本集团于成为金融工具合同的一方时确认一项金融资产或金融负债。,89
6744,t,满足下列条件的，终止确认金融资产(或金融资产的一部分，或一组类似金融资产的一部分)，即从其,89
6745,t,账户和资产负债表内予以转销：,89
6746,t,(1)收取金融资产现金流量的权利届满；,89
6747,t,(2)转移了收取金融资产现金流量的权利，或在“过手协议”下承担了及时将收取的现金流量全额支付,89
6748,t,给第三方的义务；并且(a)实质上转让了金融资产所有权上几乎所有的风险和报酬，或(b)虽然实质上既没有,89
6749,t,转移也没有保留金融资产所有权上几乎所有的风险和报酬，但放弃了对该金融资产的控制。,89
6750,t,如果金融负债的责任已履行、撤销或届满，则对金融负债进行终止确认。如果现有金融负债被同一债,90
6751,t,权人以实质上几乎完全不同条款的另一金融负债所取代，或现有负债的条款几乎全部被实质性修改，则此,90
6752,t,类替换或修改作为终止确认原负债和确认新负债处理，差额计入当期损益。,90
6753,t,以常规方式买卖金融资产，按交易日会计进行确认和终止确认。常规方式买卖金融资产，是指按照合,90
6754,t,同条款的约定，在法规或通行惯例规定的期限内收取或交付金融资产。交易日，是指本集团承诺买入或卖,90
6755,t,出金融资产的日期。,90
6756,t,金融资产分类和计量,90
6757,t,本集团的金融资产于初始确认时分类为：以公允价值计量且其变动计入当期损益的金融资产、持有至,90
6758,t,到期投资、贷款和应收款项、可供出售金融资产。金融资产在初始确认时以公允价值计量。对于以公允价,90
6759,t,值计量且其变动计入当期损益的金融资产，相关交易费用直接计入当期损益，其他类别的金融资产相关交,90
6760,t,易费用计入其初始确认金额。,90
6761,t,金融资产的后续计量取决于其分类：,90
6762,t,以公允价值计量且其变动计入当期损益的金融资产,90
6763,t,以公允价值计量且其变动计入当期损益的金融资产，包括交易性金融资产和初始确认时指定为以公允,90
6764,t,价值计量且其变动计入当期损益的金融资产。交易性金融资产，是指满足下列条件之一的金融资产：取得,90
6765,t,该金融资产的目的是为了在短期内出售；属于进行集中管理的可辨认金融工具组合的一部分，且有客观证,90
6766,t,据表明企业近期采用短期获利方式对该组合进行管理；属于衍生工具，但是，被指定且为有效套期工具的,90
6767,t,衍生工具、属于财务担保合同的衍生工具、与在活跃市场中没有报价且其公允价值不能可靠计量的权益工,90
6768,t,具投资挂钩并须通过交付该权益工具结算的衍生工具除外。对于此类金融资产，采用公允价值进行后续计,90
6769,t,量，所有已实现和未实现的损益均计入当期损益。与以公允价值计量且其变动计入当期损益的金融资产相,90
6770,t,关的股利或利息收入，计入当期损益。,90
6771,t,以公允价值计量且其变动计入当期损益的金融资产(续),90
6772,t,只有符合以下条件之一，金融资产才可在初始计量时指定为以公允价值计量且变动计入当期损益的金,90
6773,t,融资产：,90
6774,t,(1)该项指定可以消除或明显减少由于金融工具计量基础不同所导致的相关利得或损失在确认或计量方,90
6775,t,面不一致的情况。,90
6776,t,(2)风险管理或投资策略的正式书面文件已载明，该金融工具组合以公允价值为基础进行管理、评价并,90
6777,t,向关键管理人员报告。,90
6778,t,(3)包含一项或多项嵌入衍生工具的混合工具，除非嵌入衍生工具对混合工具的现金流量没有重大改变，,90
6779,t,或所嵌入的衍生工具明显不应当从相关混合工具中分拆。,90
6780,t,(4)包含需要分拆但无法在取得时或后续的资产负债表日对其进行单独计量的嵌入衍生工具的混合工具。,90
6781,t,在活跃市场中没有报价、公允价值不能可靠计量的权益工具投资，不得指定为以公允价值计量且其变,90
6782,t,动计入当期损益的金融资产。,90
6783,t,企业在初始确认时将某金融资产划分为以公允价值计量且其变动计入当期损益的金融资产后，不能重分,90
6784,t,类为其他类金融资产；其他类金融资产也不能重分类为以公允价值计量且其变动计入当期损益的金融资产。,90
6785,t,按照上述条件，本集团指定的这类金融资产主要包括交易性金融资产。,91
6786,t,持有至到期投资,91
6787,t,持有至到期投资，是指到期日固定、回收金额固定或可确定，且本集团有明确意图和能力持有至到期,91
6788,t,的非衍生金融资产。对于此类金融资产，采用实际利率法，按照摊余成本进行后续计量，其摊销或减值以,91
6789,t,及终止确认产生的利得或损失，均计入当期损益。,91
6790,t,贷款和应收款项,91
6791,t,贷款和应收款项，是指在活跃市场中没有报价、回收金额固定或可确定的非衍生金融资产。对于此类,91
6792,t,金融资产，采用实际利率法，按照摊余成本进行后续计量，其摊销或减值产生的利得或损失，均计入当期,91
6793,t,损益。,91
6794,t,可供出售金融资产,91
6795,t,可供出售金融资产，是指初始确认时即指定为可供出售的非衍生金融资产，以及除上述金融资产类别,91
6796,t,以外的金融资产。对于此类金融资产，采用公允价值进行后续计量。其折价或溢价采用实际利率法进行摊,91
6797,t,销并确认为利息收入或费用。除减值损失及外币货币性金融资产的汇兑差额确认为当期损益外，可供出售,91
6798,t,金融资产的公允价值变动作为其他综合收益确认，直到该金融资产终止确认或发生减值时，累计利得或损,91
6799,t,失转入当期损益。与可供出售金融资产相关的股利或利息收入，计入当期损益。,91
6800,t,对于在活跃市场中没有报价且其公允价值不能可靠计量的权益工具投资，按成本计量。,91
6801,t,金融负债分类和计量,91
6802,t,本集团的金融负债于初始确认时分类为：以公允价值计量且其变动计入当期损益的金融负债、其他金,91
6803,t,融负债。对于以公允价值计量且其变动计入当期损益的金融负债，相关交易费用直接计入当期损益，其,91
6804,t,他金融负债的相关交易费用计入其初始确认金额。,91
6805,t,金融负债的后续计量取决于其分类：,91
6806,t,以公允价值计量且其变动计入当期损益的金融负债,91
6807,t,以公允价值计量且其变动计入当期损益的金融负债，包括交易性金融负债和初始确认时指定为以公允,91
6808,t,价值计量且其变动计入当期损益的金融负债。交易性金融负债，是指满足下列条件之一的金融负债：承担,91
6809,t,该金融负债的目的是为了在近期内回购；属于进行集中管理的可辨认金融工具组合的一部分，且有客观证,91
6810,t,据表明企业近期采用短期获利方式对该组合进行管理；属于衍生工具，但是，被指定且为有效套期工具的,91
6811,t,衍生工具、属于财务担保合同的衍生工具、与在活跃市场中没有报价且其公允价值不能可靠计量的权益工,91
6812,t,具投资挂钩并须通过交付该权益工具结算的衍生工具除外。对于此类金融负债，按照公允价值进行后续计,91
6813,t,量，所有已实现和未实现的损益均计入当期损益。,91
6814,t,只有符合以下条件之一，金融负债才可在初始计量时指定为以公允价值计量且变动计入当期损益的金,91
6815,t,融负债：,91
6816,t,(1)该项指定可以消除或明显减少由于金融工具计量基础不同所导致的相关利得或损失在确认或计量方,91
6817,t,面不一致的情况。,91
6818,t,(2)风险管理或投资策略的正式书面文件已载明，该金融工具组合以公允价值为基础进行管理、评价并,91
6819,t,向关键管理人员报告。,91
6820,t,(3)包含一项或多项嵌入衍生工具的混合工具，除非嵌入衍生工具对混合工具的现金流量没有重大改变，,92
6821,t,或所嵌入的衍生工具明显不应当从相关混合工具中分拆。,92
6822,t,(4)包含需要分拆但无法在取得时或后续的资产负债表日对其进行单独计量的嵌入衍生工具的混合工具。,92
6823,t,企业在初始确认时将某金融负债划分为以公允价值计量且其变动计入当期损益的金融负债后，不能重,92
6824,t,分类为其他金融负债；其他金融负债也不能重分类为以公允价值计量且其变动计入当期损益的金融负债。,92
6825,t,按照上述条件，本集团指定的这类金融负债主要包括交易性金融负债。,92
6826,t,其他金融负债,92
6827,t,对于此类金融负债，采用实际利率法，按照摊余成本进行后续计量。,92
6828,t,金融工具抵消,92
6829,t,同时满足下列条件的，金融资产和金融负债以相互抵销后的净额在资产负债表内列示：具有抵销已确,92
6830,t,认金额的法定权利，且该种法定权利是当前可执行的；计划以净额结算，或同时变现该金融资产和清偿该,92
6831,t,金融负债。,92
6832,t,衍生金融工具,92
6833,t,本集团使用衍生金融工具，例如以远期外汇合同，对汇率风险进行套期保值。衍生金融工具初始以衍,92
6834,t,生交易合同签订当日的公允价值进行计量，并以其公允价值进行后续计量。公允价值为正数的衍生金融工,92
6835,t,具确认为一项资产，公允价值为负数的确认为一项负债。,92
6836,t,衍生工具公允价值变动而产生的利得或损失，直接计入当期损益。,92
6837,t,金融资产减值,92
6838,t,本集团于资产负债表日对金融资产的账面价值进行检查，有客观证据表明该金融资产发生减值的，计,92
6839,t,提减值准备。表明金融资产发生减值的客观证据，是指金融资产初始确认后实际发生的、对该金融资产的,92
6840,t,预计未来现金流量有影响，且企业能够对该影响进行可靠计量的事项。金融资产发生减值的客观证据，包,92
6841,t,括发行人或债务人发生严重财务困难、债务人违反合同条款(如偿付利息或本金发生违约或逾期等)、债务,92
6842,t,人很可能倒闭或进行其他财务重组，以及公开的数据显示预计未来现金流量确已减少且可计量。,92
6843,t,以摊余成本计量的金融资产,92
6844,t,发生减值时，将该金融资产的账面通过备抵项目价值减记至预计未来现金流量(不包括尚未发生的未来,92
6845,t,信用损失)现值，减记金额计入当期损益。预计未来现金流量现值，按照该金融资产原实际利率(即初始确,92
6846,t,认时计算确定的实际利率)折现确定，并考虑相关担保物的价值。减值后利息收入按照确定减值损失时对未,92
6847,t,来现金流量进行折现采用的折现率作为利率计算确认。对于贷款和应收款项，如果没有未来收回的现实预,92
6848,t,期且所有抵押品均已变现或已转入本集团，则转销贷款和应收款项以及与之相关的减值准备。,92
6849,t,对单项金额重大的金融资产单独进行减值测试，如有客观证据表明其已发生减值，确认减值损失，计,92
6850,t,入当期损益。对单项金额不重大的金融资产，包括在具有类似信用风险特征的金融资产组合中进行减值测,92
6851,t,试或单独进行减值测试。单独测试未发生减值的金融资产(包括单项金额重大和不重大的金融资产)，包括,92
6852,t,在具有类似信用风险特征的金融资产组合中再进行减值测试。已单项确认减值损失的金融资产，不包括在,92
6853,t,具有类似信用风险特征的金融资产组合中进行减值测试。,92
6854,t,本集团对以摊余成本计量的金融资产确认减值损失后，如有客观证据表明该金融资产价值已恢复，且,92
6855,t,客观上与确认该损失后发生的事项有关，原确认的减值损失予以转回，计入当期损益。但是，该转回后的,93
6856,t,账面价值不超过假定不计提减值准备情况下该金融资产在转回日的摊余成本。,93
6857,t,可供出售金融资产,93
6858,t,如果有客观证据表明该金融资产发生减值，原计入其他综合收益的因公允价值下降形成的累计损失，,93
6859,t,予以转出，计入当期损益。该转出的累计损失，为可供出售金融资产的初始取得成本扣除已收回本金和已,93
6860,t,摊销金额、当前公允价值和原已计入损益的减值损失后的余额。,93
6861,t,可供出售权益工具投资发生减值的客观证据，包括公允价值发生严重或非暂时性下跌。“严重”根据公,93
6862,t,允价值低于成本的程度进行判断，“非暂时性”根据公允价值低于成本的期间长短进行判断。存在发生减,93
6863,t,值的客观证据的，转出的累计损失，为取得成本扣除当前公允价值和原已计入损益的减值损失后的余额。,93
6864,t,可供出售权益工具投资发生的减值损失，不通过损益转回，减值之后发生的公允价值增加直接在其他综合,93
6865,t,收益中确认。,93
6866,t,在确定何谓“严重”或“非暂时性”时，需要进行判断。本集团根据公允价值低于成本的程度或期间,93
6867,t,长短，结合其他因素进行判断。,93
6868,t,以成本计量的金融资产,93
6869,t,如果有客观证据表明该金融资产发生减值，将该金融资产的账面价值，与按照类似金融资产当时市场,93
6870,t,收益率对未来现金流量折现确定的现值之间的差额，确认为减值损失，计入当期损益。发生的减值损失一,93
6871,t,经确认，不再转回。,93
6872,t,金融资产转移,93
6873,t,本集团已将金融资产所有权上几乎所有的风险和报酬转移给转入方的，终止确认该金融资产；保留了,93
6874,t,金融资产所有权上几乎所有的风险和报酬的，不终止确认该金融资产。,93
6875,t,本集团既没有转移也没有保留金融资产所有权上几乎所有的风险和报酬的，分别下列情况处理：放弃,93
6876,t,了对该金融资产控制的，终止确认该金融资产并确认产生的资产和负债；未放弃对该金融资产控制的，按,93
6877,t,照其继续涉入所转移金融资产的程度确认有关金融资产，并相应确认有关负债。,93
6878,t,通过对所转移金融资产提供财务担保方式继续涉入的，按照金融资产的账面价值和财务担保金额两者,93
6879,t,之中的较低者，确认继续涉入形成的资产。财务担保金额，是指所收到的对价中，将被要求偿还的最高金,93
